34200.351542475,4,16192945,100,309900,-1
34200.352628739,1,16197394,100,309800,1
34200.354023715,4,1370414,100,309800,1
34200.358646021,4,16192966,72,309900,-1
34200.361732024,1,16199225,100,309800,1
34200.362833878,3,16197394,100,309800,1
34200.36513166,4,1370414,100,309800,1
34200.366314111,1,16200228,100,309900,-1
34200.36977536,4,1370414,5,309800,1
34200.36977536,4,1375833,5,309800,1
34200.36977536,4,2177947,50,309800,1
34200.36977536,4,16199225,100,309800,1
34200.370846048,3,16200228,100,309900,-1
34200.38561777,4,16192966,28,309900,-1
34200.480973144,1,16224419,100,309700,1
34200.485632109,3,16192040,1200,310000,-1
34200.609281098,1,16248287,100,310000,-1
34200.675100516,4,4748779,700,310000,-1
34200.686881228,4,4748779,72,310000,-1
34200.787236519,4,4748779,1134,310000,-1
34200.787236519,4,4749881,866,310000,-1
34200.86492946,1,16288197,33,310000,-1
34200.879244261,3,16288197,33,310000,-1
34200.899799629,1,16292948,33,309900,-1
34200.899900203,1,16292963,100,309900,-1
34200.935533922,4,16292948,33,309900,-1
34200.935533922,4,16292963,100,309900,-1
34200.935533922,1,16298656,267,309800,1
34200.93562519,1,16298663,3000,309800,1
34200.935783065,1,16298681,100,309800,1
34200.935852834,1,16298686,100,309800,1
34200.935866394,3,16298681,100,309800,1
34200.935879551,1,16298690,100,309800,1
34200.935908989,3,16298690,100,309800,1
34200.936042082,3,16298686,100,309800,1
34200.936107702,1,16298714,100,309800,1
34200.995225317,4,16298656,267,309800,1
34201.032673727,3,16298663,3000,309800,1
34201.051162731,1,16317947,3000,309800,1
34201.063535939,4,4749881,1001,310000,-1
34201.063535939,4,4751686,29,310000,-1
34201.063535939,4,4752136,87,310000,-1
34201.063535939,4,4752217,250,310000,-1
34201.063535939,4,4754975,141,310000,-1
34201.063535939,4,4756682,100,310000,-1
34201.063535939,4,4756755,392,310000,-1
34201.084130423,1,16323003,400,310000,-1
34201.085742287,4,16323003,400,310000,-1
34201.085742287,4,4756755,616,310000,-1
34201.085742287,4,4768364,889,310000,-1
34201.085742287,4,4885371,14,310000,-1
34201.085742287,4,4885495,1631,310000,-1
34201.142313007,3,16317947,3000,309800,1
34201.145867096,1,16333185,300,309900,1
34201.145944751,1,16333190,100,309900,1
34201.182436477,1,16338595,9,309900,1
34201.369982515,4,16333185,100,309900,1
34201.377337785,4,16333185,200,309900,1
34201.377739191,3,16338595,9,309900,1
34201.397550235,1,16365900,300,309900,1
34201.628977093,4,16333190,100,309900,1
34201.628977093,4,16365900,300,309900,1
34201.628977093,5,0,579,309900,1
34201.629116688,1,16387882,3000,310000,-1
34201.629134207,1,16387886,100,310000,-1
34201.6291582,1,16387891,3000,310000,-1
34201.629166547,1,16387892,100,310000,-1
34201.629252139,3,16387891,3000,310000,-1
34201.629265113,3,16387892,100,310000,-1
34201.634618703,1,16388500,3000,310000,-1
34201.634655565,1,16388505,100,310000,-1
34201.634705167,3,16388500,3000,310000,-1
34201.634735503,3,16388505,100,310000,-1
34201.644925875,4,4885495,500,310000,-1
34201.71143199,3,16387882,3000,310000,-1
34201.745137522,1,16397137,200,310000,-1
34201.746521107,5,0,21,309900,1
34201.746887122,3,16387886,100,310000,-1
34201.927354706,4,1372100,100,309700,1
34201.927354706,4,3559741,148,309700,1
34201.927354706,4,4887006,1,309700,1
34201.927354706,4,4887010,4,309700,1
34201.927354706,4,16190566,47,309700,1
34202.02950681,4,16190566,53,309700,1
34202.029599998,1,16415403,3000,309900,-1
34202.029635069,1,16415404,100,309900,-1
34202.029666078,1,16415406,3000,309900,-1
34202.029676351,1,16415409,100,309900,-1
34202.029703004,1,16415411,100,309900,-1
34202.029767717,3,16415406,3000,309900,-1
34202.029789605,3,16415411,100,309900,-1
34202.032380019,1,16415630,3000,309700,-1
34202.032413064,1,16415632,100,309700,-1
34202.032423364,1,16415634,3000,309700,-1
34202.032455808,1,16415639,100,309700,-1
34202.032523723,3,16415634,3000,309700,-1
34202.032541051,3,16415639,100,309700,-1
34202.148535647,3,16415632,100,309700,-1
34202.208477004,1,16433322,100,309600,1
34202.214995101,5,0,100,309650,-1
34202.234931207,5,0,300,309650,-1
34202.263232158,5,0,920,309650,-1
34202.301006479,5,0,100,309650,-1
34202.31074005,5,0,100,309650,-1
34202.325557569,5,0,400,309650,-1
34202.325568106,5,0,600,309650,-1
34202.327299069,5,0,600,309650,-1
34202.328149071,5,0,600,309650,-1
34202.328558325,5,0,400,309650,-1
34202.32892823,5,0,400,309650,-1
34202.333700071,5,0,500,309650,-1
34202.333957572,5,0,400,309650,-1
34202.334565433,5,0,600,309650,-1
34202.334749942,5,0,600,309650,-1
34202.336670755,5,0,400,309650,-1
34202.337445852,3,16415630,3000,309700,-1
34202.337565967,5,0,300,309650,-1
34202.338288183,5,0,500,309650,-1
