310000,20059,309900,3100
310000,19848,309900,3100
310000,19560,309900,3100
310000,19406,309900,3100
310000,19156,309900,3100
310000,19056,309900,3100
310000,18956,309900,3100
310000,18756,309900,3100
310000,18626,309900,3100
310000,18476,309900,3100
310000,18348,309900,3100
310000,18847,309900,3100
310000,18773,309900,3100
310000,17773,309900,3100
310000,18348,309900,3100
310000,18348,309900,100
310000,18348,309800,100
310000,21348,309800,100
310000,21348,309900,300
310000,21348,309900,3300
310000,21348,309900,3400
310000,21348,309900,3700
310000,21348,309900,3800
310000,21348,309900,4300
310000,21348,309900,4000
310000,20348,309900,4000
310000,20132,309900,4000
310000,15948,309900,4000
310000,15948,309900,1924
310000,14632,309900,1924
310000,13648,309900,1924
310000,13648,309900,1824
310000,12632,309900,1824
310000,12448,309900,1824
310000,9448,309900,1824
310000,9448,309900,900
310000,9448,309900,600
310000,9448,309900,500
310000,9448,309900,400
310000,9432,309900,400
310000,9232,309900,400
310000,8132,309900,400
310000,7982,309900,400
310000,7882,309900,400
310000,7782,309900,400
310000,2448,309900,400
310000,1182,309900,400
310000,1082,309900,400
310000,1074,309900,400
310000,575,309900,400
310000,506,309900,400
310100,499,309900,400
310100,499,309900,3400
310100,499,309900,3500
310100,499,310000,2200
310100,499,310000,2300
310100,499,310000,5300
310100,499,310000,5400
310100,499,310000,2400
310100,499,310000,2300
310100,300,310000,2300
310100,200,310000,2300
310100,100,310000,2300
310200,2300,310000,2300
310200,2300,310000,4500
310200,2300,310000,4600
310200,2000,310000,4600
310200,2000,310000,4700
310200,2000,310100,100
310200,2000,310100,2300
310200,1300,310100,2300
310300,300,310100,2300
310300,300,310200,100
310300,300,310200,2300
310300,300,310200,2400
310300,300,310200,2300
310400,6667,310200,2300
310300,100,310200,2300
310300,200,310200,2300
310300,100,310200,2300
310400,6667,310200,2300
310400,6667,310200,2400
310400,6667,310200,2300
310400,6667,310200,2200
310400,6667,310200,1700
310400,6667,310200,1500
310400,6667,310200,1300
310400,6667,310200,1000
310400,6667,310200,700
310400,6667,310200,200
310400,6667,310100,2200
310200,3000,310100,2200
310200,3100,310100,2200
310200,3200,310100,2200
310200,3300,310100,2200
310200,3400,310100,2200
310200,3300,310100,2200
310200,3200,310100,2200
310200,3002,310100,2200
310200,3002,310100,2170
310200,200,310100,2170
310200,100,310100,2170
310200,100,310100,1670
310200,100,310100,1628
310200,100,310000,3400
310100,900,310000,3400
310100,3100,310000,3400
310100,3600,310000,3400
310100,5800,310000,3400
310100,8800,310000,3400
310100,6600,310000,3400
310100,3600,310000,3400
310100,3600,310000,3700
310100,4000,310000,3700
310100,3500,310000,3700
310100,3100,310000,3700
310100,3100,310000,3628
310100,3100,310000,1500
310100,900,310000,1500
310200,100,310000,1500
310200,100,310000,1400
310200,100,310000,369
310400,6667,310000,369
310400,6667,310100,2200
310400,6667,310100,2300
310400,6667,310100,4500
310400,6667,310100,4600
310400,6667,310100,4500
310400,6667,310100,2300
310300,100,310100,2300
310300,200,310100,2300
310300,1400,310100,2300
310300,200,310100,2300
310300,100,310100,2300
310300,200,310100,2300
310300,100,310100,2300
310300,200,310100,2300
310300,1400,310100,2300
